geo_code,geo_name,lad11cd,lad_name,all,bicycle,foot,car_driver,car_passenger,motorbike,train_tube,bus,taxi_other,govtarget_slc,govtarget_sic,govtarget_slw,govtarget_siw,govtarget_sld,govtarget_sid,govtarget_slp,govtarget_sip,govtarget_slm,govtarget_sim,govtarget_slpt,govtarget_sipt,govnearmkt_slc,govnearmkt_sic,govnearmkt_slw,govnearmkt_siw,govnearmkt_sld,govnearmkt_sid,govnearmkt_slp,govnearmkt_sip,govnearmkt_slm,govnearmkt_sim,govnearmkt_slpt,govnearmkt_sipt,gendereq_slc,gendereq_sic,gendereq_slw,gendereq_siw,gendereq_sld,gendereq_sid,gendereq_slp,gendereq_sip,gendereq_slm,gendereq_sim,gendereq_slpt,gendereq_sipt,dutch_slc,dutch_sic,dutch_slw,dutch_siw,dutch_sld,dutch_sid,dutch_slp,dutch_sip,dutch_slm,dutch_sim,dutch_slpt,dutch_sipt,ebike_slc,ebike_sic,ebike_slw,ebike_siw,ebike_sld,ebike_sid,ebike_slp,ebike_sip,ebike_slm,ebike_sim,ebike_slpt,ebike_sipt,base_slcyclehours,govtarget_sicyclehours,govnearmkt_sicyclehours,gendereq_sicyclehours,dutch_sicyclehours,ebike_sicyclehours,base_sldeath,base_slyll,base_slvalueyll,base_slsickdays,base_slvaluesick,base_slvaluecomb,govtarget_sideath,govtarget_siyll,govtarget_sivalueyll,govtarget_sisickdays,govtarget_sivaluesick,govtarget_sivaluecomb,govnearmkt_sideath,govnearmkt_siyll,govnearmkt_sivalueyll,govnearmkt_sisickdays,govnearmkt_sivaluesick,govnearmkt_sivaluecomb,gendereq_sideath,gendereq_siyll,gendereq_sivalueyll,gendereq_sisickdays,gendereq_sivaluesick,gendereq_sivaluecomb,dutch_sideath,dutch_siyll,dutch_sivalueyll,dutch_sisickdays,dutch_sivaluesick,dutch_sivaluecomb,ebike_sideath,ebike_siyll,ebike_sivalueyll,ebike_sisickdays,ebike_sivaluesick,ebike_sivaluecomb,base_slcarkm,base_slco2,govtarget_sicarkm,govtarget_sico2,govnearmkt_sicarkm,govnearmkt_sico2,gendereq_sicarkm,gendereq_sico2,dutch_sicarkm,dutch_sico2,ebike_sicarkm,ebike_sico2,perc_rf_dist_u10km,avslope_perc_u10km
E01011172,Kirklees 053D,E08000034,Kirklees,351,2,44,236,25,4,10,29,1,6.39,4.39,42.9,-1.1,233.55,-2.45,24.7,-0.3,3.97,-0.033,38.51,-0.49,4.61,2.61,43.58,-0.42,234.41,-1.59,24.86,-0.14,3.95,-0.0489,38.6,-0.4,3,1,43.67,-0.33,235.67,-0.33,24.67,-0.333,4,0,39,0,33.16,31.16,34.51,-9.49,219.97,-16.03,23.03,-1.97,3.79,-0.209,35.58,-3.42,63.13,61.13,31.01,-12.99,200.05,-35.95,20.42,-4.58,3.48,-0.518,32.01,-6.99,103.94,449.35,348.28,82.08,2567.79,5236.71,-7.8e-4,-0.0195,1131.46,-2.05,270.74,1402.2,-0.00206,-0.0503,2915.41,-6.38,843.87,3759.28,-0.00131,-0.0347,2010.15,-3.55,470.15,2480.31,-7.93e-5,-0.00276,160.27,-1.41,186.63,346.9,-0.012,-0.29,16651.1,-39.26,5193.84,21844.95,-0.0205,-0.5,28699.81,-76.36,10101.44,38801.25,-2097.45,-381.73,-4187.55,-762.13,-3104.37,-565,-344.72,-62.74,-24019.98,-4371.64,-60230.9,-10962.02,71.25,3.95
E01011175,Kirklees 055C,E08000034,Kirklees,577,12,76,377,22,3,13,71,3,17.95,5.95,74.65,-1.35,373.57,-3.43,21.72,-0.28,2.97,-0.0258,83.18,-0.82,17.43,5.43,74.97,-1.03,373.59,-3.41,21.76,-0.24,2.92,-0.0778,83.34,-0.66,22.57,10.57,72.95,-3.05,371.67,-5.33,21.75,-0.253,3,0,82.07,-1.93,48.24,36.24,64.97,-11.03,357.85,-19.15,20.24,-1.76,2.89,-0.106,80.08,-3.92,96.77,84.77,56.01,-19.99,327.91,-49.09,18.13,-3.87,2.75,-0.255,73.07,-10.93,1664.51,686.65,752.2,958.59,2725.21,7193.22,-0.00241,-0.0804,4662.65,-16.8,2223,6885.66,-0.00226,-0.0611,3540.24,-7.67,1014.79,4555.03,-0.0023,-0.0651,3774.01,-6.62,875.24,4649.25,-0.00283,-0.0818,4743.2,-16.86,2230.81,6974.01,-0.00926,-0.25,14298.87,-33.17,4387.2,18686.07,-0.0198,-0.53,30843.75,-84.81,11219.5,42063.25,-13188,-2400.22,-6344.82,-1154.76,-7111.87,-1294.36,-7340.54,-1335.98,-26265.53,-4780.33,-83812.2,-15253.82,59.1,4.56
E01011173,Kirklees 053E,E08000034,Kirklees,539,5,34,405,48,3,16,27,1,10.28,5.28,33.39,-0.61,401.29,-3.71,47.41,-0.59,2.98,-0.0232,42.67,-0.33,9.56,4.56,33.65,-0.35,401.57,-3.43,47.56,-0.44,2.95,-0.0546,42.73,-0.27,8.27,3.27,33.59,-0.41,402.81,-2.19,47.33,-0.667,3,0,43,0,38.23,33.23,28.9,-5.1,382.75,-22.25,44.31,-3.69,2.87,-0.127,40.95,-2.05,80.37,75.37,25.73,-8.27,351.42,-53.58,39.87,-8.13,2.65,-0.352,38.02,-4.98,634.73,664.31,702.05,169.63,3325.27,7568.27,-0.00344,-0.0897,5199.15,-7.99,1057.53,6256.68,-0.00259,-0.0716,4150.3,-9.11,1205.66,5355.96,-0.00232,-0.0685,3968.06,-6.96,920.43,4888.49,-4.47e-4,-0.0143,826.21,-4.44,586.73,1412.94,-0.0137,-0.38,21777.35,-52.25,6911.71,28689.06,-0.0261,-0.72,41544.5,-112.12,14831.27,56375.77,-5092.58,-926.85,-6732.56,-1225.33,-7310.57,-1330.52,-1891.56,-344.26,-32817.25,-5972.74,-92722.48,-16875.49,57.65,4.31
E01010858,Bradford 023E,E08000032,Bradford,763,6,41,606,37,3,29,36,5,11.09,5.09,40.51,-0.49,602.08,-3.92,36.73,-0.27,2.99,-0.014,64.62,-0.38,11.32,5.32,40.71,-0.29,601.69,-4.31,36.83,-0.17,2.96,-0.0401,64.54,-0.46,7.67,1.67,41,0,604.83,-1.17,37,0,3,0,64.5,-0.5,36.18,30.18,36.51,-4.49,584.17,-21.83,35.35,-1.65,2.92,-0.0819,62.95,-2.05,85.58,79.58,32.21,-8.79,545.65,-60.35,32.62,-4.38,2.77,-0.226,59.42,-5.58,1840.96,907.07,1101.5,440.69,3837.7,10206.51,-0.00769,-0.201,11653.49,-12.29,1625.61,13279.09,-0.00264,-0.0717,4154.45,-9.52,1259.65,5414.1,-0.00268,-0.0762,4414.06,-8.78,1161.51,5575.57,-0.00117,-0.0352,2038.64,-5,661.41,2700.05,-0.0117,-0.32,18544.56,-49.01,6483.34,25027.89,-0.0275,-0.74,43078.71,-128.76,17032.87,60111.58,-14463.66,-2632.39,-10057.9,-1830.54,-12514.48,-2277.63,-3861.61,-702.81,-43469.77,-7911.5,-140101.03,-25498.39,33.62,4.62
E01010859,Bradford 012E,E08000032,Bradford,828,4,72,571,75,4,25,67,10,12.23,8.23,71.29,-0.71,565.36,-5.64,74.12,-0.88,3.97,-0.0277,91.13,-0.87,17.27,13.27,70.38,-1.62,561.86,-9.14,73.76,-1.24,3.89,-0.11,91.03,-0.97,6.42,2.42,71.82,-0.18,569.89,-1.11,74.38,-0.616,4,0,91.53,-0.47,61.29,57.29,65.79,-6.21,533.17,-37.83,68.87,-6.13,3.82,-0.179,85.88,-6.12,141.1,137.1,56.79,-15.21,481.27,-89.73,60.34,-14.66,3.52,-0.484,76.99,-15.01,670.09,1032.68,1668.26,242.1,5106.3,10955.57,-0.00111,-0.0371,2152.46,-5.97,790.07,2942.53,-0.00362,-0.0918,5320.5,-13.75,1819.21,7139.71,-0.00509,-0.13,7512.38,-17.68,2339.01,9851.38,-6.86e-4,-0.0201,1166.1,-5.01,662.35,1828.45,-0.0185,-0.48,27691.19,-83.05,10986.1,38677.29,-0.0335,-0.84,48448.03,-153.22,20267.76,68715.8,-6679.8,-1215.72,-10485.63,-1908.38,-17016.04,-3096.92,-1539.61,-280.21,-51206.82,-9319.64,-130839.4,-23812.77,63.92,5.26
E01010639,Bradford 004B,E08000032,Bradford,809,8,65,561,57,9,66,41,2,24.1,16.1,63.47,-1.53,549.61,-11.39,55.68,-1.32,8.86,-0.135,105.36,-1.64,22.02,14.02,63.92,-1.08,551.22,-9.78,55.78,-1.22,8.89,-0.11,105.25,-1.75,13.34,5.34,64.88,-0.12,556.64,-4.36,56.6,-0.403,9,0,106.58,-0.42,105.42,97.42,52.18,-12.82,494.92,-66.08,48.96,-8.04,8.17,-0.834,97.97,-9.03,159.23,151.23,46.83,-18.17,456.93,-104.07,44.76,-12.24,7.67,-1.33,92.42,-14.58,739.46,1770.87,1758.7,480.45,8343.82,13114.54,-0.00236,-0.066,3824.3,-9.77,1292.98,5117.28,-0.0057,-0.151,8753.94,-24.55,3247.37,12001.31,-0.00503,-0.138,7977.24,-20.21,2673.29,10650.53,-0.00126,-0.0378,2190.24,-10.3,1363.06,3553.3,-0.0273,-0.72,41621.35,-125.54,16607.31,58228.66,-0.0329,-0.87,50533.38,-161.5,21363.11,71896.48,-9478.88,-1725.15,-18809.76,-3423.38,-17916.54,-3260.81,-5613.42,-1021.64,-89853.62,-16353.36,-165073.78,-30043.43,49.67,2.49
E01011480,Leeds 045B,E08000035,Leeds,758,22,102,370,68,5,21,163,7,42.09,20.09,98.85,-3.15,361.64,-8.36,66.14,-1.86,4.85,-0.149,177.61,-6.39,37,15,99.49,-2.51,363.56,-6.44,66.88,-1.12,4.85,-0.152,179.38,-4.62,39.93,17.93,99.84,-2.16,364.58,-5.42,66.84,-1.16,5,0,174.81,-9.19,139.63,117.63,80.89,-21.11,320.7,-49.3,56.69,-11.31,4.17,-0.831,150.13,-33.87,211.01,189.01,70.28,-31.72,287.09,-82.91,49.87,-18.13,3.62,-1.38,131.07,-52.93,1669.1,1828.09,1568.09,1198.81,9380.93,14071.37,-0.00301,-0.101,5872.3,-22.3,2949.58,8821.88,-0.00394,-0.111,6421.32,-25.1,3319.71,9741.03,-0.0031,-0.094,5448.75,-15.72,2079.43,7528.17,-0.001,-0.0277,1608.33,-25,3307.16,4915.48,-0.0206,-0.58,33387.36,-133.99,17724.19,51111.56,-0.0237,-0.66,38490.44,-160.62,21246.63,59737.07,-8540.65,-1554.4,-12498.38,-2274.7,-10477.22,-1906.85,-6209.18,-1130.07,-64503.63,-11739.66,-119349.66,-21721.64,74.96,2.87
E01011407,Leeds 057B,E08000035,Leeds,666,7,74,406,45,4,28,94,8,26.96,19.96,69.94,-4.06,395.16,-10.84,43.77,-1.23,3.91,-0.0941,118.52,-3.48,18.51,11.51,72.03,-1.97,399.21,-6.79,44.57,-0.43,3.94,-0.0612,119.95,-2.05,23.11,16.11,71.33,-2.67,399.22,-6.78,42.89,-2.11,4,0,117.44,-4.56,125.4,118.4,47.98,-26.02,342.74,-63.26,37.93,-7.07,3.43,-0.569,102.12,-19.88,178.25,171.25,44.2,-29.8,309.73,-96.27,33.97,-11.03,3.09,-0.909,90.92,-31.08,778.88,1952.48,1291.54,1384.33,10121.49,14875.5,-7.71e-4,-0.0373,2160.56,-5.97,789.33,2949.89,-0.00629,-0.155,8980.68,-26.2,3466.22,12446.9,-0.00362,-0.0988,5728,-13.37,1768.78,7496.79,-0.0056,-0.134,7740.7,-29.7,3929.19,11669.89,-0.0317,-0.78,45103.32,-139.86,18500.6,63603.93,-0.0363,-0.89,51831.94,-174.25,23050.67,74882.61,-4509.92,-820.81,-17387.91,-3164.6,-12267.59,-2232.7,-8495.76,-1546.23,-91023.63,-16566.3,-158720.98,-28887.22,68.47,1.91
E01010817,Bradford 057D,E08000032,Bradford,821,5,139,467,86,3,18,87,16,26.2,21.2,134.38,-4.62,456.24,-10.76,83.37,-2.63,2.91,-0.0853,102.47,-2.53,17.24,12.24,136.24,-2.76,460.46,-6.54,84.93,-1.07,2.93,-0.0736,103.42,-1.58,10,5,138.6,-0.4,464.4,-2.6,85.6,-0.4,3,0,103.6,-1.4,151.36,146.36,103.49,-35.51,395.64,-71.36,67.54,-18.46,2.42,-0.581,88.4,-16.6,223.99,218.99,91.11,-47.89,355.9,-111.1,59.21,-26.79,2.1,-0.896,77.97,-27.03,968.83,1719.14,1131.04,720.26,9805.28,14728.2,-0.00112,-0.0369,2139.83,-7.44,984.35,3124.18,-0.0036,-0.101,5846.82,-22.46,2970.95,8817.77,-0.00161,-0.0497,2883.15,-10.62,1405,4288.15,-0.00224,-0.0596,3454.11,-10.24,1354.83,4808.95,-0.0198,-0.55,31949.54,-134.11,17740.65,49690.19,-0.0214,-0.61,35087.88,-162.04,21435.01,56522.89,-3373.5,-613.98,-14650.52,-2666.39,-9734.54,-1771.69,-5273.15,-959.71,-81657.89,-14861.74,-149976.11,-27295.65,72.66,2.69
E01011658,Leeds 040C,E08000035,Leeds,420,5,56,180,34,4,4,124,13,15.18,10.18,54.21,-1.79,176.07,-3.93,33.14,-0.86,3.9,-0.0955,124.81,-3.19,10.84,5.84,54.91,-1.09,178.04,-1.96,33.29,-0.71,3.84,-0.163,126.26,-1.74,6.29,1.29,56,0,180,0,34,0,4,0,126.71,-1.29,70.97,65.97,42.4,-13.6,155.9,-24.1,28.41,-5.59,3.35,-0.646,108.13,-19.87,111.9,106.9,36.25,-19.75,139.5,-40.5,25.05,-8.95,2.96,-1.04,94.8,-33.2,500.16,1023.97,673.14,111.01,5584.72,8584.96,-0.00104,-0.0362,2101.03,-7.84,1036.64,3137.67,-0.00312,-0.0787,4563.22,-14.47,1914.12,6477.34,-0.00181,-0.0496,2874.58,-6.96,921.29,3795.87,-1.42e-4,-0.00365,211.4,-2.77,366.54,577.94,-0.0152,-0.39,22677.88,-82.45,10906.44,33584.32,-0.0189,-0.47,27462.9,-101.96,13487.24,40950.13,-3776.27,-687.28,-6511.84,-1185.16,-3714.75,-676.08,0,0,-34325.59,-6247.26,-64419.88,-11724.42,76.12,2.74
E01010896,Calderdale 026A,E08000033,Calderdale,790,6,18,669,44,2,8,37,6,11.8,5.8,17.84,-0.16,664.16,-4.84,43.6,-0.4,1.99,-0.00629,44.63,-0.37,13.21,7.21,17.84,-0.16,662.92,-6.08,43.46,-0.54,1.99,-0.00707,44.6,-0.4,11.22,5.22,17.5,-0.5,664.56,-4.44,43.89,-0.111,2,0,44.83,-0.17,40.23,34.23,16.91,-1.09,640.75,-28.25,41.38,-2.62,1.98,-0.0232,42.85,-2.15,99.98,93.98,15.21,-2.79,590.84,-78.16,37.32,-6.68,1.92,-0.0763,39.06,-5.94,1390.38,951.9,1287.16,709.12,4609.79,11521.65,-0.0046,-0.136,7860.66,-10.88,1439.13,9299.79,-0.00483,-0.124,7191.67,-12.81,1694.29,8885.96,-0.00542,-0.149,8644.46,-12.99,1718.46,10362.91,-0.00322,-0.0847,4906.85,-10.37,1372.12,6278.97,-0.0244,-0.63,36470.72,-73.18,9680.73,46151.45,-0.0524,-1.35,78020.78,-178.64,23630.74,101651.52,-16710.22,-3041.26,-10403.25,-1893.39,-14377.97,-2616.79,-7979.63,-1452.29,-50990.85,-9280.33,-154293.89,-28081.49,56.16,4.8
E01010895,Calderdale 024C,E08000033,Calderdale,545,10,65,364,40,3,6,54,3,16.48,6.48,64.04,-0.96,359.82,-4.18,39.51,-0.49,2.96,-0.038,59.24,-0.76,14.91,4.91,64.41,-0.59,360.77,-3.23,39.71,-0.29,2.95,-0.0492,59.29,-0.71,17.93,7.93,63.21,-1.79,359.2,-4.8,39.57,-0.429,3,0,59.08,-0.92,53.11,43.11,56.77,-8.23,337.71,-26.29,36.67,-3.33,2.71,-0.292,55.37,-4.63,107.13,97.13,48.64,-16.36,303.24,-60.76,32.53,-7.47,2.36,-0.641,48.78,-11.22,1547.01,742.74,624.73,701.52,3950.12,8425.89,-0.00379,-0.129,7488.19,-11.8,1560.83,9049.03,-0.00339,-0.0866,5017.3,-9.94,1315.31,6332.62,-0.00212,-0.0616,3568.75,-6.55,865.97,4434.72,-0.00129,-0.037,2145.35,-13.06,1727.92,3873.27,-0.0182,-0.46,26925.55,-57.27,7576.36,34501.91,-0.032,-0.81,47052,-111.73,14779.84,61831.84,-12752.74,-2321,-7262.93,-1321.85,-5856.25,-1065.84,-7614.79,-1385.89,-38510.03,-7008.83,-98135.78,-17860.71,70.77,4.52
E01010814,Bradford 057A,E08000032,Bradford,707,12,142,367,61,6,13,85,21,31.53,19.53,137.15,-4.85,357.22,-9.78,59.19,-1.81,5.84,-0.159,95.56,-2.44,22.47,10.47,139.5,-2.5,361.29,-5.71,60.27,-0.73,5.77,-0.227,96.95,-1.05,15.81,3.81,140.96,-1.04,365.36,-1.64,61,0,6,0,97.38,-0.62,140.17,128.17,106.03,-35.97,306.41,-60.59,49.14,-11.86,5.02,-0.977,82.56,-15.44,203.97,191.97,93.43,-48.57,272.63,-94.37,43.64,-17.36,4.39,-1.61,73.19,-24.81,1208.97,1603.56,1003.05,223.45,8991.97,13215.44,-0.00147,-0.0511,2962.63,-14.08,1863.1,4825.73,-0.00484,-0.122,7100.5,-21.59,2856.28,9956.78,-0.00259,-0.0691,4003.53,-10.33,1366.53,5370.06,-3.25e-4,-0.00975,564.88,-4.02,531.85,1096.73,-0.025,-0.63,36597.81,-121.59,16084.65,52682.46,-0.0281,-0.71,41185.42,-144.98,19178.85,60364.27,-12617.31,-2296.35,-13426.85,-2443.69,-8897.8,-1619.4,-1246.85,-226.93,-74308.86,-13524.21,-131363.73,-23908.2,75.87,2.62
E01011478,Leeds 056A,E08000035,Leeds,859,42,179,277,37,5,72,234,13,65.13,23.13,173.03,-5.97,270.72,-6.28,36.1,-0.9,4.82,-0.177,296.55,-9.45,60.84,18.84,173.63,-5.37,272.51,-4.49,36.37,-0.63,4.8,-0.196,298.47,-7.53,61.6,19.6,172.41,-6.59,272.24,-4.76,36.76,-0.242,5,0,297.99,-8.01,170.19,128.19,144.1,-34.9,243.31,-33.69,32.03,-4.97,3.98,-1.02,254.28,-51.72,252.61,210.61,122.89,-56.11,217.88,-59.12,28.96,-8.04,3.38,-1.62,223.54,-82.46,3814.6,2025.89,1838.98,1198.44,10094.51,15355.12,-0.00527,-0.132,7624.64,-24.09,3186.41,10811.05,-0.002,-0.0655,3798.36,-20.44,2703.22,6501.58,-0.00195,-0.0682,3952.08,-13.54,1790.79,5742.87,-7.98e-4,-0.0234,1358.79,-17.06,2257.11,3615.89,-0.00932,-0.3,17550.15,-104.01,13758.59,31308.74,-0.0101,-0.33,19017.96,-115.33,15255.57,34273.53,-19168.84,-3488.73,-9202.83,-1674.91,-7296.53,-1327.97,-4200.28,-764.45,-43225.55,-7867.05,-83410.9,-15180.78,76.67,2.92
E01011686,Leeds 033E,E08000035,Leeds,599,29,52,325,43,2,9,133,6,43.46,14.46,50.3,-1.7,317.79,-7.21,41.8,-1.2,1.95,-0.0498,137.84,-4.16,37.87,8.87,51.21,-0.79,320.73,-4.27,42.29,-0.71,1.91,-0.0887,139.21,-2.79,44.22,15.22,49.18,-2.82,318.79,-6.21,42,-1,2,0,136.81,-5.19,112.57,83.57,39.58,-12.42,283.65,-41.35,35.58,-7.42,1.78,-0.225,120.92,-21.08,169.75,140.75,34.2,-17.8,252.18,-72.82,31.26,-11.74,1.51,-0.493,105.65,-36.35,4285.68,1461.94,1061.93,1458.08,7094.23,11452.83,-0.00972,-0.295,17117.51,-39.85,5271.14,22388.65,-0.00477,-0.126,7304.29,-22.56,2984.27,10288.56,-0.00346,-0.0967,5605,-12.82,1695.31,7300.31,-0.00384,-0.0971,5627.74,-28.04,3709.09,9336.83,-0.0225,-0.59,34438.05,-113.32,14990.25,49428.31,-0.029,-0.76,44206.34,-153.74,20337.6,64543.94,-34496.45,-6278.35,-11491.42,-2091.44,-7971.13,-1450.75,-8392.19,-1527.38,-57842.14,-10527.27,-112825.24,-20534.19,75.94,2.83
E01011607,Leeds 079D,E08000035,Leeds,793,4,67,521,62,6,18,106,9,17.3,13.3,65.38,-1.62,512.82,-8.18,60.87,-1.13,5.92,-0.0845,121.84,-2.16,13.34,9.34,66.19,-0.81,515.03,-5.97,61.23,-0.77,5.94,-0.0644,122.31,-1.69,4.67,0.67,67,0,520.33,-0.67,62,0,6,0,124,0,93.38,89.38,53.32,-13.68,468.34,-52.66,54.18,-7.82,5.38,-0.616,110.1,-13.9,168.23,164.23,46.09,-20.91,421.04,-99.96,47.77,-14.23,4.8,-1.2,97.45,-26.55,655.41,1556.65,1297.7,119.56,8392.89,15227.69,-0.00109,-0.0406,2356.06,-5.38,711.79,3067.84,-0.00445,-0.118,6837.08,-20.51,2712.57,9549.65,-0.00313,-0.0947,5487.76,-12.48,1650.66,7138.43,-1.5e-4,-0.00495,286.81,-1.99,262.75,549.56,-0.0235,-0.62,35948.96,-119.45,15801.22,51750.18,-0.0339,-0.9,52294.18,-204.44,27043.53,79337.71,-7681.77,-1398.08,-14396.93,-2620.24,-12236.64,-2227.07,-1590.16,-289.41,-77708.45,-14142.94,-168810.66,-30723.54,63.04,3.44
E01011687,Leeds 109B,E08000035,Leeds,676,19,56,429,40,4,13,108,7,35.24,16.24,54.01,-1.99,419.61,-9.39,38.99,-1.01,3.93,-0.0737,117.33,-3.67,31.66,12.66,54.41,-1.59,422.16,-6.84,39.4,-0.6,3.83,-0.167,117.68,-3.32,26.45,7.45,54.64,-1.36,425.67,-3.33,39.52,-0.482,4,0,118.72,-2.28,109.99,90.99,43.52,-12.48,376.44,-52.56,34.21,-5.79,3.69,-0.313,101.87,-19.13,169.26,150.26,38.95,-17.05,339.44,-89.56,30.2,-9.8,3.32,-0.677,89.14,-31.86,1982.5,1761.22,1532.3,572.42,8398.95,13652.35,-0.00612,-0.174,10062.7,-31.48,4164.33,14227.03,-0.00552,-0.147,8514.7,-25.16,3328.11,11842.81,-0.00408,-0.117,6803.45,-16.8,2221.81,9025.27,-0.00116,-0.0341,1977.72,-12.86,1701.75,3679.46,-0.0257,-0.68,39688.84,-125.48,16599.15,56287.99,-0.033,-0.88,51015.12,-172.21,22780.65,73795.77,-12969.09,-2360.38,-15710.25,-2859.26,-12734.52,-2317.68,-3607.9,-656.64,-76433.86,-13910.96,-149559.25,-27219.78,69.08,2.52
E01011606,Leeds 076D,E08000035,Leeds,714,12,61,494,40,1,13,78,15,31.13,19.13,58.98,-2.02,480.64,-13.36,38.95,-1.05,0.97,-0.0268,88.83,-2.17,23.69,11.69,59.96,-1.04,485.31,-8.69,39.5,-0.5,0.97,-0.0302,89.92,-1.08,16.36,4.36,60.57,-0.43,491.1,-2.9,39.86,-0.143,1,0,90.8,-0.2,133.51,121.51,45.7,-15.3,411.24,-82.76,33.38,-6.62,0.8,-0.202,77.24,-13.76,195.17,183.17,41.06,-19.94,367.39,-126.61,30.22,-9.78,0.66,-0.339,68.81,-22.19,1903.27,1721.74,1204.01,276.51,9358.79,14230.61,-0.00552,-0.157,9082.99,-17.77,2350.15,11433.14,-0.00551,-0.146,8486.21,-26.03,3443.62,11929.82,-0.00335,-0.0961,5567.73,-13.87,1835.07,7402.8,-0.0018600000000000001,-0.0385,2231.67,-6.27,828.8,3060.47,-0.0289,-0.78,45137.04,-151.21,20002.56,65139.61,-0.0354,-0.95,54890.58,-192.75,25497.79,80388.37,-14824.69,-2698.09,-17419.16,-3170.29,-12327.21,-2243.55,-2731.73,-497.18,-96790.78,-17615.92,-170265.44,-30988.31,67.16,2.51
E01011604,Leeds 079C,E08000035,Leeds,686,14,58,470,28,8,13,89,6,25.06,11.06,56.49,-1.51,462.73,-7.27,27.49,-0.51,7.84,-0.164,100.48,-1.52,22.6,8.6,57.02,-0.98,464.62,-5.38,27.63,-0.37,7.75,-0.251,100.48,-1.52,25.6,11.6,57,-1,465.6,-4.4,25.66,-2.34,8,0,98.41,-3.59,78.87,64.87,45.65,-12.35,428.31,-41.69,25.81,-2.19,6.97,-1.03,94.85,-7.15,138.18,124.18,39.53,-18.47,388.47,-81.53,23.2,-4.8,6.05,-1.95,85.43,-16.57,2164.79,1359.46,1231.78,1545.17,6562.35,12376.8,-0.00352,-0.119,6882.54,-15.42,2040.45,8923,-0.00361,-0.099,5739.38,-18.13,2398.46,8137.84,-0.00285,-0.0865,5012.02,-11.97,1583.02,6595.04,-0.00244,-0.0728,4221.36,-27.25,3604.46,7825.82,-0.018,-0.48,28039.75,-93.65,12388.49,40428.25,-0.026,-0.72,41525.63,-166.74,22057.32,63582.96,-15750.09,-2866.52,-13300.6,-2420.71,-11207.27,-2039.72,-9160.42,-1667.2,-63818.27,-11614.93,-143735,-26159.77,60,3.29
E01011836,Wakefield 012B,E08000036,Wakefield,745,6,66,524,68,4,28,40,9,20.58,14.58,64.33,-1.67,514.09,-9.91,66.52,-1.48,3.97,-0.0262,66.69,-1.31,24.04,18.04,64.13,-1.87,511.18,-12.82,66.36,-1.64,3.95,-0.0537,66.55,-1.45,8.64,2.64,64.93,-1.07,523.07,-0.93,67.36,-0.643,4,0,68,0,98.25,92.25,52.88,-13.12,463.11,-60.89,58.85,-9.15,3.92,-0.0774,60.24,-7.76,156.07,150.07,45.91,-20.09,423.91,-100.09,53.2,-14.8,3.78,-0.223,55.16,-12.84,702.21,1731.62,2418.54,56.66,7848.58,13175.46,-4.65e-4,-0.0163,944.07,-3.22,425.74,1369.8,-0.00469,-0.125,7239.59,-20.5,2712.41,9952,-0.00664,-0.184,10667.02,-22.73,3006.91,13673.92,-3.48e-4,-0.00633,366.82,-0.49,64.95,431.76,-0.023,-0.6,34915.62,-111.59,14761.94,49677.56,-0.0283,-0.75,43748.71,-147.32,19487.19,63235.91,-5642.77,-1026.98,-17199.86,-3130.37,-24749.07,-4504.33,-253.7,-46.17,-78470.59,-14281.65,-153640.64,-27962.6,52.2,2.85
E01011790,Wakefield 042C,E08000036,Wakefield,668,6,94,411,74,4,14,60,5,18.26,12.26,91.67,-2.33,403.99,-7.01,72.73,-1.27,3.92,-0.0839,72.55,-1.45,15.87,9.87,92.65,-1.35,405.83,-5.17,72.55,-1.45,3.82,-0.181,72.43,-1.57,11.54,5.54,91.72,-2.28,408.64,-2.36,73.75,-0.248,4,0,73.38,-0.62,82.75,76.75,75.77,-18.23,369.99,-41.01,66.45,-7.55,3.47,-0.527,65.37,-8.63,129.98,123.98,67.68,-26.32,342.21,-68.79,61.13,-12.87,3.14,-0.864,60.07,-13.93,510.73,1362.62,1257.5,176.26,6274.83,10851.59,-0.00295,-0.0772,4474.3,-5.37,710.1,5184.39,-0.00467,-0.117,6804.22,-15.33,2027.92,8832.14,-0.00448,-0.116,6729.11,-11.73,1552,8281.12,-5.32e-4,-0.0116,671.78,-2.98,394.18,1065.96,-0.0221,-0.56,32210.03,-78.74,10416.35,42626.38,-0.0287,-0.72,41751.89,-112.09,14828.01,56579.9,-3357.09,-610.99,-12708.83,-2313.01,-10833.1,-1971.62,-1401.48,-255.07,-58629.36,-10670.54,-119369.27,-21725.21,43.95,2.61
